timestep,episode,episode_reward,episode_length,loss,entropy,value_loss
200,1,146.68717118609527,200,-0.021777432411909103,1.9411205053329468,1903.7132568359375
400,2,-69.52023032663809,200,-0.022045180201530457,1.9412676095962524,534.6430053710938
600,3,114.44280709284386,200,-0.003067798912525177,1.9400310516357422,2795.94580078125
800,4,-28.053021537343163,200,-0.010775829665362835,1.9404255151748657,337.4166259765625
1000,5,23.29236616912793,200,-0.021792136132717133,1.940638542175293,501.2281799316406
1200,6,69.69701780973237,200,-0.021380985155701637,1.9405953884124756,860.0804443359375
1400,7,16.06629306665318,200,-0.03359484300017357,1.9403597116470337,261.2072448730469
1600,8,-30.720226178454958,200,-0.026205144822597504,1.9400697946548462,244.42721557617188
1800,9,26.610059576789364,200,-0.02351638674736023,1.9394795894622803,164.18267822265625
2000,10,-19.977126970974577,200,-0.018139151856303215,1.9391021728515625,99.74503326416016
2200,11,-24.72860105271197,200,-0.03176051378250122,1.9383214712142944,486.4117126464844
2400,12,76.73390882194936,200,-0.02149927243590355,1.9381048679351807,870.0887451171875
2600,13,26.966634371190743,200,-0.006074081175029278,1.9377570152282715,566.695068359375
2800,14,87.64294440475834,200,-0.01298525556921959,1.9368311166763306,1268.773193359375
3000,15,43.224566830876036,200,-0.012052293866872787,1.9367777109146118,282.28521728515625
3200,16,34.25802618660336,200,-0.0202428437769413,1.9366607666015625,273.6251525878906
3400,17,64.39148077765309,200,-0.026508310809731483,1.936094045639038,376.90863037109375
3600,18,56.267236972683875,200,-0.004684087820351124,1.9362242221832275,633.4000244140625
3800,19,62.74944284133671,200,-0.020409448072314262,1.9365891218185425,440.82171630859375
4000,20,117.30299419001007,200,-0.014727777801454067,1.9358458518981934,1287.71142578125
4200,21,32.42854009218714,200,-0.02725794166326523,1.9367585182189941,519.508544921875
4400,22,-37.594754235440554,200,-0.017432603985071182,1.9346057176589966,216.572998046875
4600,23,25.582416721073017,200,-0.02633194997906685,1.9351664781570435,541.9402465820312
4800,24,92.73147618919455,200,-0.007982339709997177,1.93523108959198,2132.619873046875
5000,25,-7.5472314145087465,200,-0.037959158420562744,1.9337553977966309,203.30364990234375
5195,26,-6.022839255705654,195,-0.019005142152309418,1.9326653480529785,379.3049011230469
5395,27,41.29804249089915,200,-0.0001535080373287201,1.933233618736267,394.14959716796875
5595,28,29.76777577217821,200,-0.0011353977024555206,1.9329272508621216,492.71734619140625
5795,29,147.7313175030498,200,-0.010154037736356258,1.931365966796875,3149.09375
5995,30,34.92357068982027,200,-0.03471263498067856,1.9312618970870972,276.9893798828125
6115,31,-15.827601411015072,120,-0.02243259735405445,1.9303823709487915,106.96031188964844
6315,32,53.16165628972683,200,-0.03415144234895706,1.9284594058990479,430.8202209472656
6515,33,97.24800494068722,200,-0.007425328716635704,1.928863763809204,1647.613037109375
6715,34,117.89675226661933,200,-0.004720250144600868,1.9288369417190552,1436.4090576171875
6915,35,149.43526313004347,200,-0.012486519291996956,1.928938388824463,2649.9462890625
7115,36,13.394966285884768,200,-0.03138966113328934,1.9292532205581665,123.18995666503906
7315,37,24.4621998696644,200,-0.016026796773076057,1.9284777641296387,198.153076171875
7515,38,113.8021306561812,200,-0.030869577080011368,1.9293954372406006,2463.732177734375
7715,39,-40.61913992572969,200,-0.02483545057475567,1.9284991025924683,212.85995483398438
7915,40,4.797729851386659,200,-0.011755384504795074,1.9269384145736694,366.5449523925781
8115,41,-22.698301482086027,200,-0.012563847005367279,1.9276150465011597,229.71124267578125
8315,42,55.80001454773213,200,-0.017479345202445984,1.9273818731307983,596.5972900390625
8515,43,51.67806797856496,200,-0.03276609256863594,1.9279574155807495,591.5267944335938
8715,44,76.4675711500467,200,-0.014488037675619125,1.926524043083191,917.822021484375
8915,45,114.72328948895382,200,-0.05113126337528229,1.9260635375976562,1607.30029296875
9115,46,76.48441659147515,200,-0.016639525070786476,1.925728440284729,673.8674926757812
9315,47,96.09373990776817,200,-0.022880859673023224,1.9257946014404297,993.3462524414062
9515,48,27.20884233686603,200,-0.0353538915514946,1.9249343872070312,206.43435668945312
9715,49,88.95869612994855,200,-0.041422195732593536,1.9256038665771484,799.7782592773438
9915,50,54.032441467512356,200,-0.02276981994509697,1.920764684677124,647.3681640625
10115,51,24.537281834907876,200,-0.0421479269862175,1.9218658208847046,95.34786224365234
10315,52,2.1321088906810743,200,-0.0036249617114663124,1.9208611249923706,177.3829803466797
10515,53,51.60155597616506,200,-0.03855082765221596,1.919999361038208,340.1184997558594
10715,54,95.66974945689887,200,-0.040893204510211945,1.9153743982315063,800.4537963867188
10915,55,156.75414326578328,200,-0.021200940012931824,1.9182735681533813,2406.727783203125
11032,56,70.12743211267266,117,-0.04248948395252228,1.9087262153625488,723.9096069335938
11232,57,114.38521683573434,200,-0.00970784854143858,1.9077661037445068,1299.9801025390625
11432,58,31.86297677266645,200,-0.04479557275772095,1.9093859195709229,84.02873229980469
11632,59,30.990269017135013,200,-0.017498672008514404,1.9023282527923584,146.99134826660156
11832,60,81.57923446153276,200,-0.04294399917125702,1.9010246992111206,348.42694091796875
12032,61,95.66203632663492,200,-0.016815651208162308,1.9018523693084717,1200.7271728515625
12232,62,11.774668988929204,200,0.015260234475135803,1.901566982269287,40.40252685546875
12432,63,4.206689394983601,200,-0.004844558425247669,1.897068738937378,436.2839050292969
12632,64,140.0945841714309,200,-0.028773831203579903,1.8937634229660034,3529.6376953125
12832,65,128.6530378958965,200,-0.041859179735183716,1.8917124271392822,1191.1971435546875
13032,66,185.86500843654096,200,0.014224564656615257,1.8941024541854858,2701.260009765625
13185,67,49.81883533248057,153,0.000706823542714119,1.8904398679733276,593.8971557617188
13262,68,29.722764263907447,77,-0.012826500460505486,1.881249189376831,414.1228942871094
13462,69,-13.533882942494936,200,-0.0033651618286967278,1.894204020500183,460.2083740234375
13662,70,0.05428702093126552,200,-0.018604421988129616,1.9000647068023682,165.13616943359375
13767,71,21.47910502275328,105,-0.03615429997444153,1.8958854675292969,86.66889953613281
13967,72,47.00628687671679,200,-0.012668687850236893,1.898708701133728,214.06112670898438
14167,73,93.19236317283044,200,-0.04700282961130142,1.903143286705017,618.5904541015625
14367,74,131.640954732772,200,-0.029158350080251694,1.9021947383880615,1922.325927734375
14567,75,121.02041842125884,200,-0.019682815298438072,1.9005001783370972,1671.683349609375
14767,76,102.41534549061613,200,-0.03797140344977379,1.9001373052597046,1017.5430908203125
14967,77,154.53038528555712,200,-0.057051584124565125,1.905752182006836,1731.02978515625
15167,78,102.45863798319391,200,0.0036294255405664444,1.9069815874099731,810.5906982421875
15367,79,121.94318885047089,200,-0.016979247331619263,1.90546715259552,1519.063232421875
15427,80,22.07603235177684,60,-0.02579040825366974,1.902518391609192,165.10923767089844
15627,81,82.60467026936612,200,-0.02468116022646427,1.9062011241912842,556.2724609375
15827,82,83.07016226442535,200,-0.00592823326587677,1.9051992893218994,383.0256652832031
16027,83,110.58855067649353,200,-0.03304298222064972,1.9065284729003906,1054.9732666015625
16227,84,39.07980456567248,200,-0.0634567141532898,1.9118413925170898,98.30679321289062
16427,85,163.60036535633603,200,-0.03287135437130928,1.9086718559265137,3080.375244140625
16627,86,114.14249342277402,200,-0.017218781635165215,1.909973382949829,630.2575073242188
16827,87,104.13676733740131,200,-0.05570663511753082,1.9167064428329468,1102.3043212890625
17027,88,109.8916070696181,200,-0.040206849575042725,1.911698818206787,1061.141357421875
17227,89,209.56365314667926,200,-0.03678438812494278,1.9094570875167847,5432.71630859375
17427,90,165.39348609738556,200,-0.037780825048685074,1.9106686115264893,2139.066162109375
17530,91,20.671025242003036,103,0.02249463088810444,1.8997962474822998,149.3990020751953
17730,92,81.52557331305768,200,-0.006842221133410931,1.9100713729858398,386.5233459472656
17930,93,85.77326001683693,200,-0.06580806523561478,1.9063292741775513,426.68267822265625
18130,94,92.76802863126551,200,-0.05768119543790817,1.9049739837646484,564.2343139648438
18330,95,78.22252848649414,200,-0.061611659824848175,1.9045251607894897,288.5782775878906
18530,96,141.28016541107164,200,-0.0740828886628151,1.8990534543991089,1458.672607421875
18730,97,199.3510430434347,200,-0.07214108109474182,1.90379798412323,3775.67529296875
18930,98,176.4165819465739,200,-0.061586327850818634,1.8915849924087524,2173.79736328125
19130,99,110.34755426325194,200,-0.01613818295300007,1.8932524919509888,962.0220947265625
19330,100,113.59258611467777,200,-0.025138165801763535,1.8915437459945679,1134.1312255859375
19530,101,193.92970057398335,200,-0.0058299098163843155,1.884844183921814,4215.626953125
19730,102,133.29116433673335,200,-0.009339753538370132,1.8868467807769775,1490.82470703125
19930,103,170.10306746428043,200,-0.011353667825460434,1.8757156133651733,3579.150634765625
20130,104,57.92522053902132,200,-0.0071598682552576065,1.8845659494400024,178.83950805664062
20330,105,86.02282558923923,200,-0.02776428312063217,1.8840429782867432,797.9481201171875
20530,106,141.74831748213637,200,-0.025029588490724564,1.8959301710128784,1567.87744140625
20730,107,113.33664633991604,200,-0.011767810210585594,1.8913520574569702,718.9825439453125
20930,108,66.46492265179417,200,-0.06251804530620575,1.8872567415237427,217.16261291503906
21130,109,73.98516566555821,200,-0.024679750204086304,1.8893808126449585,380.84100341796875
21330,110,108.90556689971166,200,-0.06424030661582947,1.8884049654006958,519.1331176757812
21512,111,138.29134793161447,182,-0.05197041109204292,1.8896371126174927,1507.21435546875
21712,112,97.57317695879425,200,-0.020893644541502,1.88350248336792,767.4281005859375
21912,113,129.26089698695714,200,-0.05745131894946098,1.8888622522354126,838.2413940429688
22112,114,131.3747084236672,200,-0.09212340414524078,1.8829476833343506,1396.8671875
22312,115,131.52661056640426,200,-0.06995847821235657,1.878690481185913,1479.5498046875
22512,116,125.21579331365814,200,-0.04149235039949417,1.8704875707626343,2171.82568359375
22712,117,218.20640588572297,200,-0.029937293380498886,1.8785139322280884,3284.7080078125
22912,118,91.85682640779628,200,-0.046054061502218246,1.8611016273498535,450.4176330566406
23112,119,101.01190844308069,200,-0.09984348714351654,1.8504608869552612,393.0578918457031
23312,120,176.9272228011806,200,-0.05732212960720062,1.8556530475616455,3316.8486328125
23512,121,130.64700255443807,200,-0.06717872619628906,1.8444428443908691,1417.745849609375
23712,122,203.40490782337895,200,-0.07309498637914658,1.8370344638824463,4206.4736328125
23912,123,28.023204832472512,200,0.0008797738701105118,1.8338555097579956,279.13690185546875
24112,124,83.30627479869769,200,0.043803103268146515,1.8165395259857178,1010.665771484375
24312,125,107.53096464869589,200,-0.03917042911052704,1.8232336044311523,621.2484741210938
24512,126,182.66751518017145,200,-0.018578702583909035,1.801668405532837,3106.903076171875
24712,127,144.28462622849352,200,-0.07632550597190857,1.7970669269561768,2164.092041015625
24912,128,37.55623908417399,200,-0.012038173153996468,1.797811508178711,80.94499969482422
25112,129,123.88583980618803,200,-0.05505993962287903,1.8047316074371338,924.600830078125
25312,130,157.90746098769327,200,-0.023617014288902283,1.8090624809265137,1809.2952880859375
25512,131,221.81720523622323,200,-0.015434951521456242,1.8266525268554688,4504.703125
25712,132,28.69530271460128,200,-0.07125665992498398,1.8212419748306274,118.97290802001953
25825,133,20.599601654621708,113,0.07699914276599884,1.7990366220474243,463.8825378417969
26025,134,40.30454449640107,200,-0.02472763881087303,1.8053218126296997,125.42042541503906
26225,135,370.313033816945,200,-0.08934947103261948,1.809104561805725,10772.4462890625
26425,136,248.56931165296652,200,-0.03303387016057968,1.8088256120681763,5397.517578125
26625,137,275.5530482450996,200,0.0005558989942073822,1.8008859157562256,5005.751953125
26825,138,239.98895469583385,200,-0.10900630801916122,1.8084288835525513,4460.09130859375
27025,139,159.75900512978438,200,-0.04510487988591194,1.804136872291565,2879.86181640625
27225,140,113.3728294703691,200,-0.032498061656951904,1.8220854997634888,556.1034545898438
27425,141,41.48514707259433,200,-0.037253238260746,1.8303768634796143,67.08206176757812
27625,142,140.3399884108269,200,-0.09707125276327133,1.8217458724975586,1905.136474609375
27825,143,166.81442151618324,200,-0.051550429314374924,1.830843448638916,2850.3173828125
28025,144,121.43254715146371,200,-0.061999835073947906,1.822866439819336,1159.65087890625
28225,145,217.42786813011486,200,-0.01380845345556736,1.8209432363510132,4095.013671875
28425,146,105.06110858365138,200,-0.10358434915542603,1.8137975931167603,576.632568359375
28544,147,110.66056783104963,119,0.0011646915227174759,1.8075954914093018,1338.18603515625
28744,148,182.62588454465347,200,-0.06399510055780411,1.8242918252944946,2529.451904296875
28944,149,358.13823282388313,200,0.0045847296714782715,1.8389036655426025,10282.015625
29144,150,107.78598638272747,200,-0.05774809420108795,1.8326107263565063,383.31976318359375
29305,151,153.78943338350302,161,-0.018703501671552658,1.8220018148422241,1837.32666015625
29505,152,148.64268961459786,200,-0.08063535392284393,1.8143234252929688,1193.844970703125
29705,153,187.93059372229513,200,-0.04071297496557236,1.812855839729309,2169.0302734375
29905,154,196.39829649732246,200,-0.08469069004058838,1.8131468296051025,3782.46875
