timestep,episode,episode_reward,episode_length,loss,entropy,value_loss
200,1,146.68717118609527,200,-0.0023420522920787334,1.9411205053329468,
400,2,-69.52023032663809,200,-0.002629413502290845,1.9412630796432495,
600,3,114.44280709284386,200,0.016346396878361702,1.9400173425674438,
800,4,-28.053021537343163,200,0.008628501556813717,1.9404019117355347,
1000,5,23.29236616912793,200,-0.0023998450487852097,1.9406038522720337,
1200,6,69.69701780973237,200,-0.0019764851313084364,1.9405491352081299,
1400,7,16.06629306665318,200,-0.014272689819335938,1.9403040409088135,
1600,8,-30.720226178454958,200,-0.006789321545511484,1.9399983882904053,
1800,9,26.610059576789364,200,-0.0041413879953324795,1.9393939971923828,
2000,10,-19.977126970974577,200,0.0013114737812429667,1.9389985799789429,
2200,11,-24.72860105271197,200,-0.012464294210076332,1.9381983280181885,
2400,12,76.73390882194936,200,-0.002149734413251281,1.9379689693450928,
2600,13,26.966634371190743,200,0.013424567878246307,1.9376068115234375,
2800,14,87.64294440475834,200,0.006476669106632471,1.9366527795791626,
3000,15,43.224566830876036,200,0.0074649048037827015,1.936574101448059,
3200,16,34.25802618660336,200,-0.0009016799740493298,1.936435341835022,
3400,17,64.39148077765309,200,-0.0072434996254742146,1.935852289199829,
3600,18,56.267236972683875,200,0.014943351037800312,1.935960292816162,
3800,19,62.74944284133671,200,-0.0010652017081156373,1.9363164901733398,
4000,20,117.30299419001007,200,0.004710521548986435,1.9355480670928955,
4200,21,-6.772838609901218,200,0.0011682510375976562,1.935944676399231,
4400,22,-37.594754235440554,200,0.002527541946619749,1.9343585968017578,
4600,23,22.61091599071605,200,-0.00627758027985692,1.9348266124725342,
4800,24,92.73147618919455,200,0.011075935326516628,1.9352267980575562,
5000,25,-7.5472314145087465,200,-0.018441256135702133,1.9337961673736572,
5195,26,-17.523033455494648,195,-0.00013472729187924415,1.9328237771987915,
5395,27,41.29804249089915,200,0.01860198937356472,1.9334148168563843,
5595,28,27.063849379265147,200,0.019452085718512535,1.9331490993499756,
5795,29,147.7313175030498,200,0.008879413828253746,1.9317716360092163,
5995,30,47.93061115805463,200,-0.01896549202501774,1.9321852922439575,
6115,31,-15.827601411015072,120,-0.004132127854973078,1.9307529926300049,
6315,32,14.087374068385147,200,-0.02342570200562477,1.9289109706878662,
6515,33,97.24800494068722,200,0.011540603823959827,1.9290870428085327,
6715,34,41.565468224312546,200,0.022435836493968964,1.9288833141326904,
6915,35,113.16094504914417,200,0.01108766533434391,1.928239107131958,
7115,36,55.752862288485,200,-0.0045198057778179646,1.9290778636932373,
7315,37,112.11945846011648,200,-0.009903183206915855,1.9274609088897705,
7515,38,113.8021306561812,200,-0.011466903612017632,1.928056240081787,
7715,39,-40.13848612356872,200,-0.00950496643781662,1.9268335103988647,
7915,40,11.889180554430006,200,-0.019726332277059555,1.9262467622756958,
8115,41,-2.206005693763454,200,-0.006810760125517845,1.9243215322494507,
8315,42,45.82019074797602,200,-0.007647704798728228,1.9226272106170654,
8515,43,24.058510410952206,200,0.01578906923532486,1.9206020832061768,
8715,44,58.78465837950502,200,-0.0011864375555887818,1.9180325269699097,
8915,45,126.81373308298708,200,-0.03447603061795235,1.9185583591461182,
9115,46,54.98848745301604,200,0.00933071132749319,1.9181030988693237,
9315,47,-10.771613143357415,200,-0.006789131090044975,1.914613962173462,
9515,48,51.039844809560066,200,-0.02294776774942875,1.9158223867416382,
9715,49,64.2871941039837,200,-0.014076948165893555,1.9118434190750122,
9915,50,172.72547240095142,200,0.004522438161075115,1.9078245162963867,
10115,51,64.07399046539511,200,-0.011820907704532146,1.9094948768615723,
10315,52,6.432923727479614,200,0.019999541342258453,1.9093517065048218,
10515,53,157.6774751422446,200,-0.03431739658117294,1.907094120979309,
10715,54,47.499379162281194,200,-0.01327232364565134,1.9009634256362915,
10915,55,13.744437909922967,200,0.02041676454246044,1.9043896198272705,
11115,56,109.34833943600171,200,-0.014888152480125427,1.902686595916748,
11315,57,31.900720996626873,200,-0.021480102092027664,1.8973956108093262,
11515,58,116.74792600044027,200,-0.010758991353213787,1.894999623298645,
11715,59,99.68266490510884,200,-0.00856094341725111,1.8972240686416626,
11915,60,17.531376102310286,200,-0.022289657965302467,1.8939242362976074,
12115,61,106.77911856612053,200,-0.001911926199682057,1.891814947128296,
12315,62,122.26527146835599,200,0.005205344874411821,1.8910775184631348,
12515,63,127.08574828440408,200,-0.032695502042770386,1.8898764848709106,
12715,64,164.08828707436683,200,-0.02449043281376362,1.8841185569763184,
12915,65,29.989067210490283,200,-0.009206762537360191,1.885317325592041,
13115,66,107.50137547653652,200,-0.038465213030576706,1.8822863101959229,
13315,67,57.49032909014769,200,-0.002492999890819192,1.8804970979690552,
13515,68,114.51061680810813,200,-0.03527671843767166,1.8715862035751343,
13623,69,-31.601189033313556,108,-0.05849507078528404,1.8669521808624268,
13823,70,152.68731109770405,200,0.019971847534179688,1.8640532493591309,
14023,71,207.8027347495857,200,-0.02699136734008789,1.8723479509353638,
14223,72,-2.1060825601681326,200,0.04793582856655121,1.860564112663269,
14423,73,5.026175509565141,200,0.004406738094985485,1.8613427877426147,
14623,74,77.46814791338201,200,0.014860534109175205,1.8595985174179077,
14823,75,124.41660048410216,200,-0.003273086389526725,1.85536789894104,
15023,76,122.43851322250403,200,-0.0217188261449337,1.854238748550415,
15223,77,6.275781435639156,200,0.0007452201680280268,1.8672243356704712,
15423,78,187.6614390928058,200,-0.03345714509487152,1.8587210178375244,
15623,79,129.679937723041,200,0.0009206199320033193,1.8543273210525513,
15823,80,164.13173320410422,200,-0.027193641290068626,1.8503304719924927,
16023,81,59.478996088326014,200,0.0007001304184086621,1.8517282009124756,
16223,82,116.9214388181843,200,-0.02699378877878189,1.8531723022460938,
16423,83,-19.92123117778175,200,0.005006690043956041,1.8482691049575806,
16623,84,270.5537870966734,200,-0.06100849062204361,1.8467075824737549,
16678,85,26.60136456672324,55,0.05490640923380852,1.8382371664047241,
16878,86,106.30787933559084,200,-0.061388205736875534,1.8613216876983643,
16998,87,54.438264549600426,120,0.030463343486189842,1.8510675430297852,
17098,88,35.93270527738517,100,0.042984962463378906,1.8503358364105225,
17298,89,126.7832204078801,200,0.007423705887049437,1.8635733127593994,
17498,90,127.35286451293324,200,-0.04675920307636261,1.8539016246795654,
17698,91,90.10680892443362,200,-0.00772171001881361,1.8592644929885864,
17898,92,51.64701443415179,200,-0.01763862557709217,1.8519189357757568,
18098,93,108.16688925226262,200,-0.009471435099840164,1.8604736328125,
18298,94,254.3776712498147,200,-0.039317741990089417,1.8608529567718506,
18498,95,165.31099210236164,200,-0.05475353077054024,1.8616313934326172,
18698,96,68.34793992000061,200,0.01800539903342724,1.8457683324813843,
18898,97,219.90211620839585,200,-0.01858501322567463,1.8475806713104248,
19098,98,15.313279312190303,200,0.04229438677430153,1.848376989364624,
19298,99,272.71629647802297,200,-0.05247225612401962,1.8518297672271729,
19498,100,211.66672777124447,200,0.027805708348751068,1.840991497039795,
19613,101,124.42719959772155,115,0.10822312533855438,1.8432079553604126,
19813,102,75.03710184129409,200,-0.03979124128818512,1.8506182432174683,
20013,103,86.14678789257103,200,0.03300975635647774,1.8493844270706177,
20123,104,-18.76200732350257,110,0.024624858051538467,1.8637259006500244,
20323,105,159.77781961714712,200,-0.042605284601449966,1.8650561571121216,
20523,106,79.36481532104892,200,-0.00480030057951808,1.874198079109192,
20723,107,99.14767760172714,200,0.0065522766672074795,1.8680835962295532,
20923,108,149.65047933547163,200,-0.08419819921255112,1.8709803819656372,
21123,109,140.8026229040502,200,0.03530532866716385,1.8752539157867432,
21323,110,172.36031112011906,200,0.016028208658099174,1.8768504858016968,
21523,111,233.52261264747904,200,-0.0016437530284747481,1.8794689178466797,
21580,112,40.299350570081195,57,0.05543847754597664,1.8868687152862549,
21780,113,213.96389033746175,200,0.026329535990953445,1.8795117139816284,
21980,114,24.19015556428135,200,0.027549251914024353,1.8903639316558838,
22180,115,211.06890278972483,200,-0.011359748430550098,1.8976391553878784,
22380,116,233.00495048300698,200,-0.040998056530952454,1.89836847782135,
22580,117,137.5730009064167,200,-0.025798721238970757,1.898172378540039,
22780,118,152.05262901219544,200,-0.022635769098997116,1.8996436595916748,
22980,119,189.46252320949898,200,-0.06368289887905121,1.8999154567718506,
23180,120,128.97167408209185,200,0.010179976932704449,1.9026000499725342,
23380,121,88.91749561354725,200,-0.05863006412982941,1.9054598808288574,
23580,122,242.18676662507352,200,-0.0028429031372070312,1.8994070291519165,
23780,123,194.39510770604244,200,-0.020307254046201706,1.9012142419815063,
23970,124,100.92817309440885,190,0.018969224765896797,1.8984671831130981,
24170,125,168.43529927128472,200,0.009274615906178951,1.8998916149139404,
24370,126,38.47830575804579,200,-0.02343175746500492,1.8994109630584717,
24570,127,104.29473223484668,200,-0.020656393840909004,1.899324893951416,
24770,128,33.79637618233396,200,-0.04259452596306801,1.897491693496704,
24970,129,114.63316556555083,200,-0.00765647878870368,1.893694519996643,
25170,130,185.2392483947938,200,-0.019160212948918343,1.8960500955581665,
25370,131,157.82842056405897,200,-0.01178582664579153,1.8938201665878296,
25570,132,221.0440084333446,200,-0.039201412349939346,1.8918181657791138,
25758,133,133.70447219998465,188,-0.05976402759552002,1.8929634094238281,
25958,134,122.06349974014715,200,-0.023055076599121094,1.8844389915466309,
26158,135,136.05806641210955,200,0.003272209083661437,1.8879430294036865,
26358,136,257.9491023908896,200,-0.006080202758312225,1.8906986713409424,
26558,137,191.63420384469927,200,-0.012419089674949646,1.8815869092941284,
26703,138,175.38926693804115,145,-0.023805368691682816,1.8792977333068848,
