timestep,episode,episode_reward,episode_length,loss,entropy,value_loss
200,1,146.68717118609527,200,-0.0023662280291318893,1.9411205053329468,1903.7132568359375
400,2,-52.03115913668754,200,-0.005282478407025337,1.941272497177124,260.49090576171875
600,3,114.44280709284386,200,0.01483913417905569,1.9409596920013428,2799.298095703125
800,4,-24.214027982676797,200,0.018883686512708664,1.9412806034088135,712.9041137695312
1000,5,21.130665733561738,200,-0.0025383662432432175,1.941744327545166,466.3479919433594
1200,6,64.38491328926592,200,0.00012691497977357358,1.941929578781128,807.6253051757812
1400,7,92.50702163635832,200,0.006636085454374552,1.9421013593673706,1661.607421875
1600,8,-13.198021006866298,200,-0.005014343187212944,1.9422646760940552,241.76507568359375
1800,9,64.23245999225556,200,-0.001984500791877508,1.9422723054885864,429.5724182128906
2000,10,18.764633247108314,200,0.004543113522231579,1.942720890045166,209.93869018554688
2200,11,20.437805164174957,200,-0.0014419936342164874,1.9426522254943848,769.5344848632812
2400,12,105.99226358975162,200,0.003567771753296256,1.9426761865615845,1140.6866455078125
2600,13,8.123913447185064,200,-0.01080604549497366,1.9424318075180054,88.35384368896484
2753,14,98.77717416656867,153,0.004929586313664913,1.9421727657318115,1874.8355712890625
2953,15,-62.136059934439665,200,-0.002006740542128682,1.9424879550933838,744.0426635742188
3153,16,7.273380863481677,200,0.0062126158736646175,1.9424690008163452,391.90484619140625
3353,17,23.199466220249057,200,-0.009036293253302574,1.9426623582839966,449.7503662109375
3488,18,-36.04531433240266,135,0.007090137340128422,1.9421366453170776,205.4861602783203
3688,19,134.94735783403914,200,-0.00038692474481649697,1.9423072338104248,3152.905029296875
3888,20,69.30532292110557,200,0.008668136782944202,1.9425040483474731,649.3728637695312
4088,21,8.070400197291114,200,-0.004678878467530012,1.9423502683639526,38.24462890625
4288,22,-19.2879652775882,200,0.006816444452852011,1.9424419403076172,333.5168762207031
4488,23,54.441392168871296,200,0.005128021351993084,1.9419634342193604,342.58843994140625
4688,24,102.33370637501926,200,0.005746927112340927,1.941841959953308,1133.7105712890625
4888,25,27.693379394729885,200,-0.008382320404052734,1.9420604705810547,441.5076599121094
5088,26,24.324700210150386,200,-0.010101852007210255,1.9419269561767578,126.2904281616211
5288,27,90.98639596657056,200,0.000628194771707058,1.9421844482421875,1843.0546875
5488,28,-11.085922286420216,200,0.00015039443678688258,1.9423948526382446,123.47161865234375
5688,29,118.20421204153783,200,-0.009656629525125027,1.9412931203842163,1742.9085693359375
5888,30,51.568016775834735,200,0.004372081719338894,1.9418376684188843,234.88381958007812
6088,31,-41.141079511547375,200,0.017824096605181694,1.9413251876831055,382.9866027832031
6288,32,-41.18076955794197,200,-0.0013064193772152066,1.9414738416671753,482.43084716796875
6392,33,-8.037045819919255,104,0.006936752237379551,1.940613031387329,41.174312591552734
